product_id,category_id,unit_of_measure,unit_cost_rwf,selling_price_rwf,product_status,reorder_point_units,lead_time_buffer_days,movement_type,quantity_ordered_units,quantity_fulfilled_units,remaining_stock_units,order_id,customer_id,region,lost_sale_qty_units,po_id,supplier_id,transaction_date,landed_cost_rwf
HUB-SOY-108,Seeds,Packet (2kg-5kg),6647,8758,available,1273,12,Adjustment,0,0,5831,ca494c98,AGRO-DEALER-73,Gasabo,0,PO-INTL-74881,Bakhresa Group,2/3/2025 6:00,8641
HUB-KNA-183,Equipment,Unit (Piece),30012,40392,sold,707,17,Sale,16,16,2023,5288cea9,AGRO-DEALER-132,Musanze,0,PO-INTL-91941,Yalla Yalla Ltd,2/3/2025 8:00,39016
HUB-CYP-623,Pesticides,Bottle (1L/500ml),11560,14562,sold,1408,29,Sale,21,21,7396,d6f1bb48,AGRO-DEALER-25,Rubavu,0,PO-INTL-93186,Yalla Yalla Ltd,2/3/2025 17:00,15028
HUB-CYP-822,Pesticides,Bottle (1L/500ml),34771,47565,sold,1161,24,Sale,41,41,7355,ab5b0f51,AGRO-DEALER-37,Gasabo,0,PO-INTL-70315,Yalla Yalla Ltd,2/3/2025 21:00,45202
HUB-CYP-123,Pesticides,Bottle (1L/500ml),6226,7561,sold,903,37,Sale,94,94,7261,f17e9331,AGRO-DEALER-37,Huye,0,PO-INTL-35963,Yalla Yalla Ltd,2/4/2025 3:00,8094
HUB-KNA-517,Equipment,Unit (Piece),26732,34177,sold,1431,21,Sale,75,75,1948,a5c983c3,AGRO-DEALER-6,Musanze,0,PO-INTL-39426,Agrotech,2/4/2025 11:00,34752
HUB-CLI-199,Seeds,Packet (2kg-5kg),29919,39131,sold,1251,14,Sale,35,35,2948,870fe3a8,AGRO-DEALER-87,Musanze,0,PO-INTL-76061,Yalla Yalla Ltd,2/4/2025 14:00,38895
HUB-SOY-603,Seeds,Packet (2kg-5kg),39175,49872,sold,730,20,Sale,69,69,5762,53c16e53,AGRO-DEALER-84,Musanze,0,PO-INTL-79350,Yalla Yalla Ltd,2/4/2025 19:00,50928
HUB-DAP-775,Fertilizers,Bag (50kg),43776,53167,sold,800,18,Sale,74,74,7158,dc67fdd3,AGRO-DEALER-151,Nyagatare,0,PO-INTL-62233,Agrotech,2/5/2025 4:00,56909
HUB-CLI-875,Seeds,Packet (2kg-5kg),22951,30234,sold,1182,26,Sale,14,14,2934,4e240b80,AGRO-DEALER-1,Gasabo,0,PO-INTL-92495,Yalla Yalla Ltd,2/5/2025 14:00,29836
HUB-KNA-466,Equipment,Unit (Piece),29222,36211,sold,1218,34,Sale,58,58,1890,edac9364,AGRO-DEALER-134,Huye,0,PO-INTL-93194,ETG Rwanda,2/5/2025 23:00,37989
HUB-KNA-297,Equipment,Unit (Piece),9919,11980,sold,984,41,Sale,10,10,1880,f4644afa,AGRO-DEALER-59,Rubavu,0,PO-INTL-39856,ETG Rwanda,2/6/2025 1:00,12895
HUB-DIT-284,Pesticides,Bottle (1L/500ml),20895,26536,sold,538,35,Sale,98,98,10564,0567fb24,AGRO-DEALER-184,Nyagatare,0,PO-INTL-78785,Agrotech,2/6/2025 11:00,27164
HUB-KNA-440,Equipment,Unit (Piece),10030,11867,sold,628,14,Sale,59,59,1821,dad6a47b,AGRO-DEALER-8,Rubavu,0,PO-INTL-23669,ETG Rwanda,2/6/2025 15:00,13039
HUB-DIT-244,Pesticides,Bottle (1L/500ml),31465,43883,sold,1037,24,Sale,39,39,10525,75dbebcb,AGRO-DEALER-136,Gasabo,0,PO-INTL-60138,Bakhresa Group,2/6/2025 17:00,40904
HUB-URE-460,Fertilizers,Bag (50kg),32061,38599,sold,1101,11,Sale,62,62,5464,9284bc91,AGRO-DEALER-190,Huye,0,PO-INTL-79569,Yalla Yalla Ltd,2/6/2025 21:00,41679
HUB-KNA-588,Equipment,Unit (Piece),39658,55455,sold,1470,37,Sale,86,86,1735,72e6c864,AGRO-DEALER-68,Musanze,0,PO-INTL-39165,Bakhresa Group,2/7/2025 6:00,51555
HUB-SOY-443,Seeds,Packet (2kg-5kg),41055,56224,sold,1321,7,Sale,84,84,5678,9ee7c08f,AGRO-DEALER-199,Gasabo,0,PO-INTL-61924,Agrotech,2/7/2025 12:00,53372
HUB-URE-596,Fertilizers,Bag (50kg),27538,34288,sold,790,38,Sale,42,42,5422,bf5fa49a,AGRO-DEALER-172,Musanze,0,PO-INTL-86743,Yalla Yalla Ltd,2/7/2025 19:00,35799
HUB-CLI-728,Seeds,Packet (2kg-5kg),23540,29306,available,720,12,Purchase,0,0,4907,65af3e58,AGRO-DEALER-154,Gasabo,0,PO-INTL-42779,ETG Rwanda,2/7/2025 21:00,30602
HUB-HYB-506,Seeds,Packet (2kg-5kg),29316,39319,available,1118,27,Purchase,0,0,5034,45218040,AGRO-DEALER-80,Rubavu,0,PO-INTL-97163,Agrotech,2/8/2025 1:00,38111
HUB-DAP-992,Fertilizers,Bag (50kg),7411,10254,sold,1463,20,Sale,43,43,7115,023272ef,AGRO-DEALER-117,Huye,0,PO-INTL-46378,ETG Rwanda,2/8/2025 4:00,9634
HUB-CYP-743,Pesticides,Bottle (1L/500ml),17452,22733,sold,589,19,Sale,58,58,7203,da952a44,AGRO-DEALER-89,Nyagatare,0,PO-INTL-54139,Yalla Yalla Ltd,2/8/2025 12:00,22688
HUB-ROC-183,Pesticides,Bottle (1L/500ml),16811,22667,sold,951,42,Sale,65,65,11753,3c17ff3a,AGRO-DEALER-118,Gasabo,0,PO-INTL-31675,Bakhresa Group,2/8/2025 19:00,21854
HUB-URE-620,Fertilizers,Bag (50kg),5103,6682,sold,1282,32,Sale,18,18,5404,cd9ce13e,AGRO-DEALER-10,Musanze,0,PO-INTL-85388,Yalla Yalla Ltd,2/9/2025 6:00,6634
HUB-KNA-159,Equipment,Unit (Piece),14475,19471,sold,666,42,Sale,28,28,1707,9b797995,AGRO-DEALER-89,Musanze,0,PO-INTL-91571,Yalla Yalla Ltd,2/9/2025 7:00,18818
HUB-DAP-761,Fertilizers,Bag (50kg),11119,13441,available,931,27,Purchase,0,0,8245,467645d2,AGRO-DEALER-37,Nyagatare,0,PO-INTL-43755,Agrotech,2/9/2025 9:00,14455
HUB-PIC-419,Equipment,Unit (Piece),15275,19980,sold,1302,8,Sale,34,34,4264,ff09ffb5,AGRO-DEALER-7,Rubavu,0,PO-INTL-42117,ETG Rwanda,2/9/2025 19:00,19858
HUB-ROC-653,Pesticides,Bottle (1L/500ml),5633,6958,available,787,44,Purchase,0,0,13494,e427f0f7,AGRO-DEALER-167,Rubavu,0,PO-INTL-64253,Bakhresa Group,2/9/2025 20:00,7323
HUB-PIC-880,Equipment,Unit (Piece),28830,36046,sold,1060,10,Sale,79,79,4185,83add2ae,AGRO-DEALER-60,Musanze,0,PO-INTL-80587,ETG Rwanda,2/9/2025 21:00,37479
HUB-PIC-441,Equipment,Unit (Piece),15846,20571,sold,1337,9,Sale,53,53,4132,5d8aa4f0,AGRO-DEALER-130,Huye,0,PO-INTL-29201,Yalla Yalla Ltd,2/10/2025 2:00,20600
HUB-DAP-552,Fertilizers,Bag (50kg),22854,28188,sold,1344,42,Sale,67,67,8178,bdb8d937,AGRO-DEALER-31,Gasabo,0,PO-INTL-38982,Bakhresa Group,2/10/2025 4:00,29710
HUB-CLI-614,Seeds,Packet (2kg-5kg),37872,43565,sold,1155,26,Sale,17,17,4890,b6290e7a,AGRO-DEALER-30,Rubavu,0,PO-INTL-82982,Bakhresa Group,2/10/2025 13:00,49234
HUB-DIT-183,Pesticides,Bottle (1L/500ml),34487,46287,sold,1465,27,Sale,39,39,10486,2fd67f34,AGRO-DEALER-150,Musanze,0,PO-INTL-14895,ETG Rwanda,2/10/2025 18:00,44833
HUB-URE-869,Fertilizers,Bag (50kg),33350,38654,sold,1486,27,Sale,75,75,5329,1d432908,AGRO-DEALER-193,Nyagatare,0,PO-INTL-48067,Yalla Yalla Ltd,2/10/2025 22:00,43355
HUB-DIT-415,Pesticides,Bottle (1L/500ml),39933,47538,sold,600,28,Sale,24,24,10462,9ef24664,AGRO-DEALER-12,Gasabo,0,PO-INTL-22329,Yalla Yalla Ltd,2/11/2025 2:00,51913
HUB-HYB-106,Seeds,Packet (2kg-5kg),31972,41024,sold,1447,22,Sale,76,76,4958,dd35f007,AGRO-DEALER-14,Gasabo,0,PO-INTL-88222,ETG Rwanda,2/11/2025 5:00,41564
HUB-DIT-892,Pesticides,Bottle (1L/500ml),32798,40556,available,752,8,Adjustment,0,0,10461,c2d97626,AGRO-DEALER-54,Gasabo,0,PO-INTL-83822,Yalla Yalla Ltd,2/11/2025 16:00,42637
HUB-URE-216,Fertilizers,Bag (50kg),38173,46929,available,981,19,Adjustment,0,0,5328,b0bb1404,AGRO-DEALER-136,Rubavu,0,PO-INTL-27347,ETG Rwanda,2/11/2025 22:00,49625
HUB-ROC-159,Pesticides,Bottle (1L/500ml),22580,26563,sold,1162,8,Sale,52,52,13442,12184f1b,AGRO-DEALER-31,Nyagatare,0,PO-INTL-89364,Agrotech,2/12/2025 2:00,29354
HUB-CLI-556,Seeds,Packet (2kg-5kg),7327,10248,sold,1482,21,Sale,65,65,4825,8dc6d7f8,AGRO-DEALER-83,Gasabo,0,PO-INTL-39794,ETG Rwanda,2/12/2025 11:00,9525
HUB-URE-200,Fertilizers,Bag (50kg),12111,16022,sold,858,23,Sale,13,13,5315,4d7ee7f9,AGRO-DEALER-124,Huye,0,PO-INTL-78828,Bakhresa Group,2/12/2025 14:00,15744
HUB-KNA-618,Equipment,Unit (Piece),22043,26070,available,654,41,Purchase,0,0,2974,047a5d15,AGRO-DEALER-92,Rubavu,0,PO-INTL-86373,ETG Rwanda,2/12/2025 20:00,28656
HUB-SOY-570,Seeds,Packet (2kg-5kg),10352,12988,sold,1325,16,Sale,30,30,5648,e7820035,AGRO-DEALER-120,Rubavu,0,PO-INTL-70428,ETG Rwanda,2/12/2025 22:00,13458
HUB-CLI-596,Seeds,Packet (2kg-5kg),12954,15106,sold,1199,41,Sale,90,90,4735,a773da5c,AGRO-DEALER-139,Rubavu,0,PO-INTL-39300,Yalla Yalla Ltd,2/13/2025 3:00,16840
HUB-CLI-653,Seeds,Packet (2kg-5kg),14739,19351,available,896,27,Purchase,0,0,6680,5baa1c3c,AGRO-DEALER-113,Gasabo,0,PO-INTL-40911,ETG Rwanda,2/13/2025 7:00,19161
HUB-PIC-383,Equipment,Unit (Piece),32525,40962,sold,1214,27,Sale,19,19,4113,f8a0018a,AGRO-DEALER-34,Nyagatare,0,PO-INTL-98789,Bakhresa Group,2/13/2025 16:00,42282
HUB-DAP-186,Fertilizers,Bag (50kg),7666,9809,sold,600,7,Sale,41,41,8137,042f5f5b,AGRO-DEALER-8,Rubavu,0,PO-INTL-70920,Agrotech,2/13/2025 17:00,9966
HUB-ROC-465,Pesticides,Bottle (1L/500ml),7850,9051,available,727,37,Adjustment,0,0,13438,fc9e9e73,AGRO-DEALER-139,Huye,0,PO-INTL-74027,Agrotech,2/13/2025 20:00,10205
HUB-DIT-722,Pesticides,Bottle (1L/500ml),26985,36636,sold,1491,44,Sale,19,19,10442,3635cc12,AGRO-DEALER-112,Huye,0,PO-INTL-33888,Agrotech,2/14/2025 1:00,35080
HUB-KNA-481,Equipment,Unit (Piece),29987,37348,sold,1335,42,Sale,58,58,2916,878a97c8,AGRO-DEALER-78,Gasabo,0,PO-INTL-69560,ETG Rwanda,2/14/2025 9:00,38983
HUB-SOY-792,Seeds,Packet (2kg-5kg),17889,21132,sold,659,19,Sale,11,11,5637,f960505a,AGRO-DEALER-95,Huye,0,PO-INTL-67866,Yalla Yalla Ltd,2/14/2025 11:00,23256
HUB-ROC-725,Pesticides,Bottle (1L/500ml),28941,33970,sold,1289,31,Sale,87,87,13351,73dcd39a,AGRO-DEALER-158,Huye,0,PO-INTL-56804,Bakhresa Group,2/14/2025 19:00,37623
HUB-PIC-332,Equipment,Unit (Piece),30832,37661,available,1442,18,Purchase,0,0,5109,5b505e1f,AGRO-DEALER-18,Rubavu,0,PO-INTL-38044,Yalla Yalla Ltd,2/14/2025 20:00,40082
HUB-URE-761,Fertilizers,Bag (50kg),34928,45038,sold,734,28,Sale,84,84,5231,f4874b6b,AGRO-DEALER-89,Huye,0,PO-INTL-58908,Yalla Yalla Ltd,2/15/2025 4:00,45406
HUB-HYB-143,Seeds,Packet (2kg-5kg),34039,46104,sold,960,30,Sale,32,32,4926,d9fe5a20,AGRO-DEALER-22,Nyagatare,0,PO-INTL-37044,ETG Rwanda,2/15/2025 9:00,44251
HUB-DAP-210,Fertilizers,Bag (50kg),27601,36495,available,635,43,Purchase,0,0,9788,52b844a6,AGRO-DEALER-106,Musanze,0,PO-INTL-75095,ETG Rwanda,2/15/2025 15:00,35881
HUB-PIC-504,Equipment,Unit (Piece),44672,52480,sold,1395,16,Sale,98,98,5011,fd153595,AGRO-DEALER-46,Nyagatare,0,PO-INTL-35498,Yalla Yalla Ltd,2/15/2025 18:00,58074
HUB-NPK-308,Fertilizers,Bag (50kg),27169,31280,sold,1473,18,Sale,63,63,6192,5a96e33c,AGRO-DEALER-14,Gasabo,0,PO-INTL-29873,ETG Rwanda,2/16/2025 3:00,35320
HUB-DAP-722,Fertilizers,Bag (50kg),38679,49029,sold,880,10,Sale,67,67,9721,1b89480c,AGRO-DEALER-132,Huye,0,PO-INTL-28313,Bakhresa Group,2/16/2025 6:00,50283
HUB-SOY-137,Seeds,Packet (2kg-5kg),20661,25891,sold,1441,16,Sale,30,30,5607,f780062e,AGRO-DEALER-4,Huye,0,PO-INTL-43848,ETG Rwanda,2/16/2025 16:00,26859
HUB-PIC-987,Equipment,Unit (Piece),39970,51063,sold,1265,10,Sale,89,89,4922,8ecdf14c,AGRO-DEALER-24,Musanze,0,PO-INTL-26029,Yalla Yalla Ltd,2/16/2025 23:00,51961
HUB-CYP-413,Pesticides,Bottle (1L/500ml),24930,29150,sold,1497,36,Sale,85,85,7118,dffdd34d,AGRO-DEALER-117,Huye,0,PO-INTL-20258,Bakhresa Group,2/17/2025 2:00,32409
HUB-URE-924,Fertilizers,Bag (50kg),34420,41613,sold,617,17,Sale,56,56,5175,b9795b9b,AGRO-DEALER-45,Gasabo,0,PO-INTL-69792,Yalla Yalla Ltd,2/17/2025 9:00,44746
HUB-KNA-499,Equipment,Unit (Piece),32436,45338,sold,1336,32,Sale,18,18,2898,efcf08eb,AGRO-DEALER-61,Musanze,0,PO-INTL-44865,Agrotech,2/17/2025 20:00,42167
HUB-DAP-525,Fertilizers,Bag (50kg),28432,36865,sold,1046,25,Sale,60,60,9661,e31b3122,AGRO-DEALER-46,Musanze,0,PO-INTL-91906,ETG Rwanda,2/17/2025 21:00,36962
HUB-NPK-359,Fertilizers,Bag (50kg),37106,46922,sold,1137,32,Sale,79,79,6113,8665ef5b,AGRO-DEALER-39,Musanze,0,PO-INTL-12839,ETG Rwanda,2/18/2025 1:00,48238
HUB-KNA-763,Equipment,Unit (Piece),11356,14792,sold,1484,26,Sale,40,40,2858,ea3524b4,AGRO-DEALER-36,Rubavu,0,PO-INTL-90797,Bakhresa Group,2/18/2025 10:00,14763
HUB-KNA-717,Equipment,Unit (Piece),15468,18743,available,1228,37,Purchase,0,0,4781,62e55225,AGRO-DEALER-70,Huye,0,PO-INTL-51800,ETG Rwanda,2/18/2025 16:00,20108
HUB-KNA-618,Equipment,Unit (Piece),7506,10333,sold,569,39,Sale,77,77,4704,1fa677c9,AGRO-DEALER-127,Musanze,0,PO-INTL-17927,Agrotech,2/19/2025 3:00,9758
HUB-KNA-413,Equipment,Unit (Piece),20738,28141,sold,520,43,Sale,23,23,4681,f984c92c,AGRO-DEALER-82,Rubavu,0,PO-INTL-44521,ETG Rwanda,2/19/2025 10:00,26959
HUB-PIC-277,Equipment,Unit (Piece),17348,24057,available,1128,39,Adjustment,0,0,4921,582b7dbe,AGRO-DEALER-196,Musanze,0,PO-INTL-25352,Agrotech,2/19/2025 13:00,22552
HUB-SOY-276,Seeds,Packet (2kg-5kg),25936,30571,available,1028,28,Purchase,0,0,6149,46c1957c,AGRO-DEALER-98,Musanze,0,PO-INTL-79184,Yalla Yalla Ltd,2/19/2025 14:00,33717
HUB-NPK-687,Fertilizers,Bag (50kg),31568,38009,sold,843,28,Sale,25,25,6088,76953682,AGRO-DEALER-168,Huye,0,PO-INTL-80202,Yalla Yalla Ltd,2/19/2025 16:00,41038
HUB-CYP-754,Pesticides,Bottle (1L/500ml),13055,15857,sold,875,28,Sale,77,77,7041,a76f2b21,AGRO-DEALER-79,Huye,0,PO-INTL-24939,Yalla Yalla Ltd,2/19/2025 17:00,16972
HUB-ROC-859,Pesticides,Bottle (1L/500ml),27407,36662,sold,753,31,Sale,75,75,13276,38a20081,AGRO-DEALER-131,Huye,0,PO-INTL-33648,Yalla Yalla Ltd,2/20/2025 2:00,35629
HUB-PIC-808,Equipment,Unit (Piece),19877,25103,sold,806,25,Sale,52,52,4869,60be0662,AGRO-DEALER-11,Huye,0,PO-INTL-71001,Bakhresa Group,2/20/2025 8:00,25840
HUB-KNA-337,Equipment,Unit (Piece),28104,36778,sold,603,21,Sale,56,56,4625,e00333b3,AGRO-DEALER-42,Huye,0,PO-INTL-39139,Yalla Yalla Ltd,2/20/2025 17:00,36535
HUB-KNA-319,Equipment,Unit (Piece),29539,36651,available,628,39,Purchase,0,0,5610,01faadb4,AGRO-DEALER-8,Rubavu,0,PO-INTL-27071,Agrotech,2/21/2025 0:00,38401
HUB-URE-228,Fertilizers,Bag (50kg),43710,59630,sold,1074,22,Sale,20,20,5155,92b81e74,AGRO-DEALER-109,Rubavu,0,PO-INTL-62756,Yalla Yalla Ltd,2/21/2025 6:00,56823
HUB-URE-636,Fertilizers,Bag (50kg),44883,62609,sold,630,11,Sale,36,36,5119,eef0e29a,AGRO-DEALER-97,Huye,0,PO-INTL-34217,Yalla Yalla Ltd,2/21/2025 10:00,58348
HUB-HYB-671,Seeds,Packet (2kg-5kg),12496,17051,available,1439,25,Purchase,0,0,6071,b225a9ac,AGRO-DEALER-121,Nyagatare,0,PO-INTL-97489,Agrotech,2/21/2025 13:00,16245
HUB-KNA-255,Equipment,Unit (Piece),19312,24595,available,1259,27,Purchase,0,0,7095,cef79bbe,AGRO-DEALER-190,Gasabo,0,PO-INTL-35556,Agrotech,2/21/2025 22:00,25106
HUB-KNA-372,Equipment,Unit (Piece),34587,41429,sold,1336,28,Sale,32,32,7063,d66180bc,AGRO-DEALER-108,Nyagatare,0,PO-INTL-86637,Agrotech,2/22/2025 7:00,44963
HUB-CYP-146,Pesticides,Bottle (1L/500ml),10051,13258,sold,1434,34,Sale,49,49,6992,d7d13187,AGRO-DEALER-198,Gasabo,0,PO-INTL-48547,Bakhresa Group,2/22/2025 8:00,13066
HUB-DAP-326,Fertilizers,Bag (50kg),8083,9983,available,812,27,Purchase,0,0,10303,d156d27f,AGRO-DEALER-117,Rubavu,0,PO-INTL-18179,Yalla Yalla Ltd,2/22/2025 15:00,10508
HUB-KNA-745,Equipment,Unit (Piece),35643,48015,sold,750,39,Sale,91,91,6972,17d7b14f,AGRO-DEALER-151,Nyagatare,0,PO-INTL-93297,Bakhresa Group,2/22/2025 16:00,46336
HUB-CLI-980,Seeds,Packet (2kg-5kg),20264,23956,sold,780,26,Sale,87,87,6593,8d553e3b,AGRO-DEALER-168,Musanze,0,PO-INTL-44518,Yalla Yalla Ltd,2/22/2025 20:00,26343
HUB-PIC-272,Equipment,Unit (Piece),43911,59566,sold,826,26,Sale,37,37,4832,450bb91f,AGRO-DEALER-63,Gasabo,0,PO-INTL-21002,Bakhresa Group,2/22/2025 23:00,57084
HUB-ROC-564,Pesticides,Bottle (1L/500ml),39910,47020,sold,785,42,Sale,70,70,13206,41325a3d,AGRO-DEALER-9,Gasabo,0,PO-INTL-87175,Bakhresa Group,2/23/2025 2:00,51883
HUB-URE-167,Fertilizers,Bag (50kg),7970,9617,sold,1487,10,Sale,50,50,5069,fb2639bb,AGRO-DEALER-8,Musanze,0,PO-INTL-91768,ETG Rwanda,2/23/2025 13:00,10361
HUB-CLI-367,Seeds,Packet (2kg-5kg),44561,58221,sold,534,36,Sale,71,71,6522,d32d6397,AGRO-DEALER-11,Musanze,0,PO-INTL-77028,Agrotech,2/23/2025 22:00,57929
HUB-NPK-423,Fertilizers,Bag (50kg),13809,17566,sold,534,15,Sale,82,82,6006,1ecc52c8,AGRO-DEALER-65,Rubavu,0,PO-INTL-42174,Bakhresa Group,2/24/2025 2:00,17952
HUB-KNA-887,Equipment,Unit (Piece),18633,22196,sold,1004,44,Sale,30,30,6942,aceff3b9,AGRO-DEALER-157,Nyagatare,0,PO-INTL-38803,Agrotech,2/24/2025 11:00,24223
HUB-DIT-683,Pesticides,Bottle (1L/500ml),31089,43140,sold,586,7,Sale,64,64,10378,63977fbf,AGRO-DEALER-166,Gasabo,0,PO-INTL-36512,ETG Rwanda,2/24/2025 14:00,40416
HUB-KNA-720,Equipment,Unit (Piece),41295,49955,sold,1252,35,Sale,66,66,6876,100747fe,AGRO-DEALER-99,Nyagatare,0,PO-INTL-93375,ETG Rwanda,2/25/2025 0:00,53684
HUB-KNA-654,Equipment,Unit (Piece),25663,29548,sold,903,14,Sale,71,71,6805,e9651409,AGRO-DEALER-124,Gasabo,0,PO-INTL-26724,ETG Rwanda,2/25/2025 1:00,33362
HUB-URE-955,Fertilizers,Bag (50kg),16740,23150,sold,1288,23,Sale,46,46,5023,79cebbc0,AGRO-DEALER-51,Nyagatare,0,PO-INTL-59334,ETG Rwanda,2/25/2025 11:00,21762
HUB-ROC-431,Pesticides,Bottle (1L/500ml),6794,8578,available,1083,25,Purchase,0,0,13706,d1531d69,AGRO-DEALER-189,Rubavu,0,PO-INTL-82124,Bakhresa Group,2/25/2025 22:00,8832
HUB-NPK-769,Fertilizers,Bag (50kg),43202,58552,sold,930,29,Sale,55,55,5951,b1c61ae3,AGRO-DEALER-177,Huye,0,PO-INTL-33377,Yalla Yalla Ltd,2/26/2025 8:00,56163
HUB-CLI-212,Seeds,Packet (2kg-5kg),23249,28881,sold,1236,26,Sale,37,37,6485,225b0907,AGRO-DEALER-76,Musanze,0,PO-INTL-34306,Agrotech,2/26/2025 9:00,30224
HUB-DAP-365,Fertilizers,Bag (50kg),31743,41890,sold,1409,19,Sale,84,84,10219,d0747e17,AGRO-DEALER-51,Gasabo,0,PO-INTL-56619,Agrotech,2/26/2025 11:00,41266
HUB-KNA-367,Equipment,Unit (Piece),34639,44424,available,918,23,Purchase,0,0,7562,0e3765cc,AGRO-DEALER-65,Rubavu,0,PO-INTL-77534,Yalla Yalla Ltd,2/26/2025 22:00,45031
HUB-NPK-519,Fertilizers,Bag (50kg),13642,17280,available,1110,24,Purchase,0,0,6727,b3d21b57,AGRO-DEALER-173,Gasabo,0,PO-INTL-46788,Yalla Yalla Ltd,2/26/2025 23:00,17735
HUB-CLI-459,Seeds,Packet (2kg-5kg),20370,25718,sold,574,29,Sale,50,50,6435,6108616c,AGRO-DEALER-48,Musanze,0,PO-INTL-76677,Bakhresa Group,2/27/2025 1:00,26481
HUB-PIC-667,Equipment,Unit (Piece),19982,23813,sold,1332,43,Sale,77,77,4755,5df165af,AGRO-DEALER-193,Huye,0,PO-INTL-81442,ETG Rwanda,2/27/2025 9:00,25977
HUB-CLI-675,Seeds,Packet (2kg-5kg),18624,21751,sold,824,44,Sale,58,58,6377,64a74165,AGRO-DEALER-136,Musanze,0,PO-INTL-87487,Bakhresa Group,2/27/2025 12:00,24211
HUB-KNA-475,Equipment,Unit (Piece),23160,30619,sold,843,36,Sale,78,78,7484,3662abc2,AGRO-DEALER-187,Nyagatare,0,PO-INTL-80188,Bakhresa Group,2/27/2025 18:00,30108
HUB-SOY-344,Seeds,Packet (2kg-5kg),42025,52680,sold,1041,21,Sale,15,15,6134,850e51dd,AGRO-DEALER-170,Rubavu,0,PO-INTL-12169,ETG Rwanda,2/28/2025 0:00,54632
HUB-URE-176,Fertilizers,Bag (50kg),23960,30214,available,558,35,Adjustment,0,0,5022,443f3439,AGRO-DEALER-175,Huye,0,PO-INTL-69500,Bakhresa Group,2/28/2025 5:00,31148
HUB-KNA-998,Equipment,Unit (Piece),44204,56116,sold,1053,29,Sale,95,95,7389,a2d37eb1,AGRO-DEALER-98,Rubavu,0,PO-INTL-66882,Yalla Yalla Ltd,2/28/2025 9:00,57465
HUB-NPK-736,Fertilizers,Bag (50kg),43657,56293,sold,982,30,Sale,72,72,6655,b8cc57bb,AGRO-DEALER-141,Musanze,0,PO-INTL-36762,Bakhresa Group,2/28/2025 14:00,56754
HUB-ROC-264,Pesticides,Bottle (1L/500ml),34383,42123,sold,1498,25,Sale,33,33,13673,7bafcfb2,AGRO-DEALER-85,Huye,0,PO-INTL-90388,ETG Rwanda,2/28/2025 15:00,44698
HUB-URE-345,Fertilizers,Bag (50kg),10295,13366,sold,1160,18,Sale,63,63,4959,3f6837c4,AGRO-DEALER-139,Huye,0,PO-INTL-17684,ETG Rwanda,2/28/2025 18:00,13384
HUB-KNA-403,Equipment,Unit (Piece),40084,55557,sold,1119,32,Sale,28,28,7361,237c599f,AGRO-DEALER-52,Musanze,0,PO-INTL-82805,Agrotech,3/1/2025 3:00,52109
HUB-URE-181,Fertilizers,Bag (50kg),22649,29476,available,1103,33,Purchase,0,0,6432,7bf073ae,AGRO-DEALER-179,Huye,0,PO-INTL-51862,ETG Rwanda,3/1/2025 11:00,29444
HUB-CYP-674,Pesticides,Bottle (1L/500ml),7379,8492,sold,1305,25,Sale,81,81,6911,e29fc0e9,AGRO-DEALER-67,Nyagatare,0,PO-INTL-35518,Yalla Yalla Ltd,3/1/2025 20:00,9593
HUB-DAP-665,Fertilizers,Bag (50kg),5765,7317,sold,1405,9,Sale,52,52,10167,a7b964ce,AGRO-DEALER-42,Rubavu,0,PO-INTL-61151,Bakhresa Group,3/2/2025 3:00,7494
HUB-HYB-469,Seeds,Packet (2kg-5kg),34322,44006,sold,763,25,Sale,44,44,6027,8f2d3c57,AGRO-DEALER-26,Gasabo,0,PO-INTL-21590,Yalla Yalla Ltd,3/2/2025 11:00,44619
HUB-CYP-287,Pesticides,Bottle (1L/500ml),18671,24426,sold,627,14,Sale,22,22,6889,6e79623f,AGRO-DEALER-127,Gasabo,0,PO-INTL-30131,Agrotech,3/2/2025 12:00,24272
HUB-SOY-457,Seeds,Packet (2kg-5kg),20964,27899,sold,574,36,Sale,13,13,6121,970e9827,AGRO-DEALER-99,Nyagatare,0,PO-INTL-51869,Bakhresa Group,3/2/2025 20:00,27253
HUB-NPK-474,Fertilizers,Bag (50kg),5244,6163,available,661,23,Purchase,0,0,8090,ea43c11f,AGRO-DEALER-124,Huye,0,PO-INTL-56092,Bakhresa Group,3/2/2025 22:00,6817
HUB-CYP-330,Pesticides,Bottle (1L/500ml),16240,21938,available,1064,35,Purchase,0,0,8439,1ae7ed6f,AGRO-DEALER-39,Gasabo,0,PO-INTL-25592,Yalla Yalla Ltd,3/3/2025 0:00,21112
HUB-NPK-282,Fertilizers,Bag (50kg),13585,17036,sold,522,23,Sale,40,40,8050,f6401b38,AGRO-DEALER-32,Musanze,0,PO-INTL-90905,Bakhresa Group,3/3/2025 5:00,17660
HUB-KNA-946,Equipment,Unit (Piece),30484,39067,sold,521,30,Sale,62,62,7299,1e215301,AGRO-DEALER-30,Huye,0,PO-INTL-66378,Agrotech,3/3/2025 9:00,39629
HUB-KNA-660,Equipment,Unit (Piece),11345,15548,available,1090,18,Purchase,0,0,8671,cf01a2bf,AGRO-DEALER-185,Gasabo,0,PO-INTL-99081,ETG Rwanda,3/3/2025 16:00,14748
